PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,POSITION,SEASON
1630649,Stanley Umude,DET,F,2023-24
1631093,Jaden Ivey,DET,F,2023-24
202691,Klay Thompson,GSW,F,2023-24
1631104,Blake Wesley,SAN,F,2023-24
1631105,Jalen Duren,DET,C,2023-24
1631123,Jamaree Bouyea,SAN,F,2023-24
1641764,Brandin Podziemski,GSW,F,2023-24
1628464,Daniel Theis,LAC,F,2023-24
203952,Andrew Wiggins,GSW,F,2023-24
1628368,De'Aaron Fox,SAC,G,2023-24
1629014,Anfernee Simons,POR,G,2023-24
1629650,Moses Brown,POR,F,2023-24
1629680,Matisse Thybulle,POR,F,2023-24
1630222,Mason Jones,SAC,F,2023-24
1630537,Chris Duarte,SAC,F,2023-24
1630556,Kessler Edwards,SAC,F,2023-24
1630558,Davion Mitchell,SAC,F,2023-24
1630625,Dalano Banton,POR,F,2023-24
1630641,Ibou Badji,POR,F,2023-24
1630703,Scoot Henderson,POR,G,2023-24
1631099,Keegan Murray,SAC,F,2023-24
1631101,Shaedon Sharpe,POR,F,2023-24
1631165,Keon Ellis,SAC,F,2023-24
1631200,Kris Murray,POR,F,2023-24
1631303,Justin Minaya,POR,F,2023-24
1631386,Taze Moore,POR,F,2023-24
1641712,Rayan Rupert,POR,F,2023-24
1641732,Colby Jones,SAC,F,2023-24
1641771,Jalen Slawson,SAC,F,2023-24
1641871,Duop Reath,POR,F,2023-24
201580,JaVale McGee,SAC,F,2023-24
203084,Harrison Barnes,SAC,F,2023-24
203458,Alex Len,SAC,F,2023-24
1628426,Sasha Vezenkov,SAC,F,2023-24
1627734,Domantas Sabonis,SAC,C,2023-24
203967,Dario Saric,GSW,F,2023-24
1626168,Trey Lyles,SAC,F,2023-24
1626181,Norman Powell,LAC,F,2023-24
1626246,Boban Marjanovic,HOU,F,2023-24
1627826,Ivica Zubac,LAC,C,2023-24
202687,Bismack Biyombo,OKC,F,2023-24
1628988,Aaron Holiday,HOU,F,2023-24
1629111,Jock Landale,HOU,F,2023-24
1629599,Amir Coffey,LAC,F,2023-24
1629611,Terance Mann,LAC,F,2023-24
1629875,Xavier Moon,LAC,F,2023-24
1630207,Nate Hinton,HOU,F,2023-24
1630224,Jalen Green,HOU,F,2023-24
1630527,Brandon Boston Jr.,LAC,F,2023-24
1630538,Bones Hyland,LAC,F,2023-24
1631095,Jabari Smith Jr.,HOU,C,2023-24
1631257,Jermaine Samuels Jr.,HOU,F,2023-24
1631466,Nate Williams,HOU,F,2023-24
1641708,Amen Thompson,HOU,F,2023-24
1641715,Cam Whitmore,HOU,F,2023-24
1641738,Kobe Brown,LAC,F,2023-24
200782,P.J. Tucker,LAC,F,2023-24
201145,Jeff Green,HOU,F,2023-24
203486,Mason Plumlee,LAC,F,2023-24
203493,Reggie Bullock,HOU,F,2023-24
202693,Markieff Morris,DAL,F,2023-24
1630311,Pat Spencer,GSW,F,2023-24
202330,Gordon Hayward,OKC,F,2023-24
1629675,Naz Reid,MIN,F,2023-24
1626157,Karl-Anthony Towns,MIN,C,2023-24
1626164,Devin Booker,PHX,G,2023-24
1626220,Royce O'Neale,PHX,F,2023-24
1628420,Monte Morris,MIN,F,2023-24
1628960,Grayson Allen,PHX,F,2023-24
1629006,Josh Okogie,PHX,F,2023-24
1629162,Jordan McLaughlin,MIN,F,2023-24
1629234,Drew Eubanks,PHX,F,2023-24
1629626,Bol Bol,PHX,F,2023-24
1629638,Nickeil Alexander-Walker,MIN,F,2023-24
1629642,Nassir Little,PHX,F,2023-24
1630162,Anthony Edwards,MIN,F,2023-24
203078,Bradley Beal,PHX,G,2023-24
1630183,Jaden McDaniels,MIN,F,2023-24
1630240,Saben Lee,PHX,F,2023-24
1630568,Luka Garza,MIN,F,2023-24
1630688,Ish Wainright,PHX,F,2023-24
1631111,Wendell Moore Jr.,MIN,F,2023-24
1631159,Leonard Miller,MIN,F,2023-24
1631169,Josh Minott,MIN,F,2023-24
1631223,David Roddy,PHX,F,2023-24
201142,Kevin Durant,PHX,F,2023-24
201144,Mike Conley,MIN,G,2023-24
201152,Thaddeus Young,PHX,F,2023-24
203999,Nikola Jokic,DEN,C,2023-24
203932,Aaron Gordon,DEN,F,2023-24
203484,Kentavious Caldwell-Pope,DEN,F,2023-24
203200,Justin Holiday,DEN,F,2023-24
1627750,Jamal Murray,DEN,G,2023-24
1628379,Luke Kennard,MEM,F,2023-24
1629008,Michael Porter Jr.,DEN,F,2023-24
1629618,Jalen Pickett,DEN,F,2023-24
1629634,Brandon Clarke,MEM,F,2023-24
1630192,Zeke Nnaji,DEN,F,2023-24
1630285,Zavier Simpson,MEM,F,2023-24
1641788,Alex Fudge,DAL,F,2023-24
1630533,Ziaire Williams,MEM,F,2023-24
1630583,Santi Aldama,MEM,F,2023-24
1630590,Scotty Pippen Jr.,MEM,G,2023-24
1630692,Jordan Goodwin,MEM,F,2023-24
1631124,Julian Strawther,DEN,F,2023-24
1631128,Christian Braun,DEN,F,2023-24
1631212,Peyton Watson,DEN,F,2023-24
1631222,Jake LaRavia,MEM,F,2023-24
1631298,Jack White,MEM,F,2023-24
1641713,GG Jackson,MEM,F,2023-24
1641816,Hunter Tyson,DEN,F,2023-24
1641851,Timmy Allen,MEM,F,2023-24
1641998,Trey Jemison III,MEM,F,2023-24
201599,DeAndre Jordan,DEN,F,2023-24
202704,Reggie Jackson,DEN,F,2023-24
202738,Isaiah Thomas,PHX,F,2023-24
1630296,Braxton Key,DEN,F,2023-24
203497,Rudy Gobert,MIN,C,2023-24
1630198,Isaiah Joe,OKC,F,2023-24
202685,Jonas Valanciunas,NOP,C,2023-24
203076,Anthony Davis,LAL,C,2023-24
203468,CJ McCollum,NOP,G,2023-24
203469,Cody Zeller,NOP,F,2023-24
203915,Spencer Dinwiddie,LAL,G,2023-24
2544,LeBron James,LAL,C,2023-24
1627884,Derrick Jones Jr.,DAL,F,2023-24
1628983,Shai Gilgeous-Alexander,OKC,F,2023-24
1629026,Kenrich Williams,OKC,F,2023-24
1629652,Luguentz Dort,OKC,F,2023-24
1630182,Josh Green,DAL,F,2023-24
1630314,Brandon Williams,DAL,F,2023-24
1641721,Maxwell Lewis,LAL,F,2023-24
1630322,Lindy Waters III,OKC,F,2023-24
1630581,Josh Giddey,OKC,F,2023-24
1630598,Aaron Wiggins,OKC,F,2023-24
1630639,A.J. Lawson,DAL,F,2023-24
1630702,Jaden Hardy,DAL,F,2023-24
1631096,Chet Holmgren,OKC,C,2023-24
1631114,Jalen Williams,OKC,G,2023-24
1631172,Ousmane Dieng,OKC,F,2023-24
1641717,Cason Wallace,OKC,F,2023-24
1641765,Olivier-Maxence Prosper,DAL,F,2023-24
203933,T.J. Warren,MIN,F,2023-24
1641722,Jordan Hawkins,NOP,F,2023-24
1631119,Jaylin Williams,OKC,F,2023-24
1631108,Max Christie,LAL,F,2023-24
1629637,Jaxson Hayes,LAL,F,2023-24
203937,Kyle Anderson,MIN,G,2023-24
1630700,Dyson Daniels,NOP,F,2023-24
203994,Jusuf Nurkic,PHX,C,2023-24
1626204,Larry Nance Jr.,NOP,F,2023-24
1627742,Brandon Ingram,NOP,G,2023-24
1627752,Taurean Prince,LAL,F,2023-24
1628385,Harry Giles III,LAL,F,2023-24
1629060,Rui Hachimura,LAL,F,2023-24
1629216,Gabe Vincent,LAL,F,2023-24
1629627,Zion Williamson,NOP,F,2023-24
1629629,Cam Reddish,LAL,F,2023-24
1626156,D'Angelo Russell,LAL,G,2023-24
1630604,E.J. Liddell,NOP,F,2023-24
1630530,Trey Murphy III,NOP,F,2023-24
1630219,Skylar Mays,LAL,F,2023-24
1630559,Austin Reaves,LAL,G,2023-24
1630658,Colin Castleton,LAL,F,2023-24
1630631,Jose Alvarado,NOP,F,2023-24
1630529,Herbert Jones,NOP,F,2023-24
1630526,Jeremiah Robinson-Earl,NOP,F,2023-24
1630346,Matt Ryan,NOP,F,2023-24
1630230,Naji Marshall,NOP,F,2023-24
1630929,Henri Drell,CHI,F,2023-24
202696,Nikola Vucevic,CHI,C,2023-24
1631207,Dalen Terry,CHI,F,2023-24
1631210,Jacob Toppin,NYK,F,2023-24
1641766,Adama Sanogo,CHI,F,2023-24
1641847,Andrew Funk,CHI,F,2023-24
1641931,Onuralp Bitim,CHI,F,2023-24
201942,DeMar DeRozan,CHI,G,2023-24
202692,Alec Burks,NYK,F,2023-24
1630175,Cole Anthony,ORL,F,2023-24
1627736,Malik Beasley,MIL,F,2023-24
202711,Bojan Bogdanovic,NYK,F,2023-24
1626171,Bobby Portis,MIL,C,2023-24
1626192,Pat Connaughton,MIL,F,2023-24
1628365,Markelle Fultz,ORL,F,2023-24
1628371,Jonathan Isaac,ORL,F,2023-24
1628976,Wendell Carter Jr.,ORL,F,2023-24
1629021,Moritz Wagner,ORL,F,2023-24
1629048,ga Bitadze,ORL,F,2023-24
1630540,Miles McBride,NYK,F,2023-24
1629643,Chuma Okeke,ORL,F,2023-24
1630579,Jericho Sims,NYK,F,2023-24
1628470,Torrey Craig,CHI,F,2023-24
1630173,Precious Achiuwa,NYK,F,2023-24
1628384,OG Anunoby,NYK,F,2023-24
1641711,Gradey Dick,TOR,F,2023-24
1630591,Jalen Suggs,ORL,F,2023-24
1642013,Malik Williams,TOR,F,2023-24
201567,Kevin Love,MIA,F,2023-24
201988,Patty Mills,MIA,F,2023-24
202066,Garrett Temple,TOR,F,2023-24
202710,Jimmy Butler,MIA,F,2023-24
203482,Kelly Olynyk,TOR,G,2023-24
1627936,Alex Caruso,CHI,F,2023-24
1628392,Isaiah Hartenstein,NYK,C,2023-24
1629750,Javonte Green,CHI,F,2023-24
1628404,Josh Hart,NYK,C,2023-24
1628973,Jalen Brunson,NYK,G,2023-24
1628975,Jevon Carter,CHI,F,2023-24
1628978,Donte DiVincenzo,NYK,F,2023-24
1629003,Shake Milton,NYK,F,2023-24
1629011,Mitchell Robinson,NYK,C,2023-24
1629603,Mamadi Diakite,NYK,F,2023-24
1629610,DaQuan Jeffries,NYK,F,2023-24
1629632,Coby White,CHI,G,2023-24
1630532,Franz Wagner,ORL,F,2023-24
1629022,Lonnie Walker IV,BKN,F,2023-24
1630699,MarJon Beauchamp,MIL,F,2023-24
1630592,Jalen Wilson,BKN,F,2023-24
1629651,Nic Claxton,BKN,C,2023-24
1629661,Cameron Johnson,BKN,F,2023-24
1630178,Tyrese Maxey,PHI,G,2023-24
1630194,Paul Reed,PHI,F,2023-24
1630231,Kenyon Martin Jr.,PHI,F,2023-24
1630288,Jeff Dowtin Jr.,PHI,F,2023-24
1630553,Keon Johnson,BKN,F,2023-24
1630560,Cam Thomas,BKN,F,2023-24
1630570,Trendon Watford,BKN,F,2023-24
1631173,Terquavion Smith,PHI,F,2023-24
1631094,Paolo Banchero,ORL,F,2023-24
1631367,Jacob Gilyard,BKN,F,2023-24
1641730,Noah Clowney,BKN,F,2023-24
1641741,Ricky Council IV,PHI,F,2023-24
200768,Kyle Lowry,PHI,G,2023-24
201587,Nicolas Batum,PHI,F,2023-24
202699,Tobias Harris,PHI,F,2023-24
203471,Dennis Schroder,BKN,G,2023-24
203954,Joel Embiid,PHI,C,2023-24
1631306,Cole Swider,MIA,F,2023-24
1629001,De'Anthony Melton,PHI,F,2023-24
1628969,Mikal Bridges,BKN,F,2023-24
1628964,Mo Bamba,PHI,F,2023-24
1627827,Dorian Finney-Smith,BKN,F,2023-24
1631102,TyTy Washington Jr.,MIL,F,2023-24
1631157,Ryan Rollins,MIL,F,2023-24
1631216,Caleb Houstan,ORL,F,2023-24
1641710,Anthony Black,ORL,F,2023-24
1641724,Jett Howard,ORL,F,2023-24
1641748,Andre Jackson Jr.,MIL,F,2023-24
1641753,Chris Livingston,MIL,F,2023-24
201568,Danilo Gallinari,MIL,F,2023-24
201572,Brook Lopez,MIL,F,2023-24
201976,Patrick Beverley,MIL,F,2023-24
203081,Damian Lillard,MIL,G,2023-24
203109,Jae Crowder,MIL,F,2023-24
203114,Khris Middleton,MIL,G,2023-24
203648,Thanasis Antetokounmpo,MIL,F,2023-24
203914,Gary Harris,ORL,F,2023-24
204060,Joe Ingles,ORL,F,2023-24
1626162,Kelly Oubre Jr.,PHI,F,2023-24
1626166,Cameron Payne,PHI,F,2023-24
1627741,Buddy Hield,PHI,F,2023-24
1631338,Mouhamadou Gueye,TOR,F,2023-24
1629628,RJ Barrett,TOR,F,2023-24
1631288,Jamal Cain,MIA,F,2023-24
1630544,Tre Mann,CHA,F,2023-24
1627745,Damian Jones,CLE,F,2023-24
1627777,Georges Niang,CLE,F,2023-24
1628386,Jarrett Allen,CLE,C,2023-24
1629622,Max Strus,CLE,G,2023-24
1629684,Grant Williams,CHA,F,2023-24
1629716,Marques Bolden,CHA,F,2023-24
1630171,Isaac Okoro,CLE,F,2023-24
1630197,Aleksej Pokusevski,CHA,F,2023-24
1630208,Nick Richards,CHA,C,2023-24
1630550,JT Thor,CHA,F,2023-24
202694,Marcus Morris Sr.,CLE,F,2023-24
1630596,Evan Mobley,CLE,C,2023-24
1630600,Isaiah Mobley,CLE,F,2023-24
1631121,Bryce McGowens,CHA,F,2023-24
1631250,Pete Nance,CLE,F,2023-24
1641733,Nick Smith Jr.,CHA,F,2023-24
1641734,Emoni Bates,CLE,F,2023-24
1641735,Amari Bailey,CHA,F,2023-24
1641778,Leaky Black,CHA,F,2023-24
1641854,Craig Porter Jr.,CLE,F,2023-24
1641809,Drew Peterson,BOS,F,2023-24
1641775,Jordan Walsh,BOS,F,2023-24
1641774,Tristan Vukcevic,WAS,F,2023-24
1631262,Jules Bernard,WAS,F,2023-24
1631241,Javon Freeman-Liberty,TOR,F,2023-24
1628401,Derrick White,BOS,G,2023-24
1628436,Luke Kornet,BOS,F,2023-24
1629004,Svi Mykhailiuk,BOS,F,2023-24
1629052,Oshae Brissett,BOS,F,2023-24
1629674,Neemias Queta,BOS,F,2023-24
1630166,Deni Avdija,WAS,F,2023-24
1630202,Payton Pritchard,BOS,F,2023-24
1630214,Xavier Tillman,BOS,F,2023-24
1630215,Jared Butler,WAS,F,2023-24
1630264,Anthony Gill,WAS,F,2023-24
1630531,Jaden Springer,BOS,F,2023-24
1630551,Justin Champagnie,WAS,F,2023-24
1630557,Corey Kispert,WAS,F,2023-24
1630573,Sam Hauser,BOS,F,2023-24
1630647,Eugene Omoruyi,WAS,F,2023-24
1631098,Johnny Davis,WAS,F,2023-24
1631116,Patrick Baldwin Jr.,WAS,F,2023-24
1631120,JD Davison,BOS,F,2023-24
202684,Tristan Thompson,CLE,F,2023-24
1629673,Jordan Poole,WAS,G,2023-24
202722,Davis Bertans,CHA,F,2023-24
1629018,Gary Trent Jr.,TOR,F,2023-24
203926,Doug McDermott,IND,F,2023-24
203991,Clint Capela,ATL,C,2023-24
203992,Bogdan Bogdanovic,ATL,F,2023-24
204456,T.J. McConnell,IND,G,2023-24
1626153,Delon Wright,MIA,F,2023-24
1628389,Bam Adebayo,MIA,C,2023-24
1628418,Thomas Bryant,MIA,F,2023-24
1628971,Bruce Brown,TOR,F,2023-24
1628997,Caleb Martin,MIA,F,2023-24
1629312,Haywood Highsmith,MIA,F,2023-24
1641767,Ben Sheppard,IND,F,2023-24
1629639,Tyler Herro,MIA,F,2023-24
1629667,Jalen McDaniels,TOR,F,2023-24
1629670,Jordan Nwora,TOR,F,2023-24
1631214,Alondes Williams,MIA,F,2023-24
1630534,Ochai Agbaji,TOR,F,2023-24
1631107,Nikola Jovic,MIA,F,2023-24
1631115,Orlando Robinson,MIA,F,2023-24
1631170,Jaime Jaquez Jr.,MIA,F,2023-24
203995,Vasilije Micic,CHA,F,2023-24
201949,James Johnson,IND,F,2023-24
1626158,Richaun Holmes,WAS,F,2023-24
1641723,Kobe Bufkin,ATL,F,2023-24
1630169,Tyrese Haliburton,IND,G,2023-24
1626167,Myles Turner,IND,F,2023-24
1641716,Jarace Walker,IND,F,2023-24
1627749,Dejounte Murray,ATL,F,2023-24
1627783,Pascal Siakam,IND,C,2023-24
1628981,Bruno Fernando,ATL,F,2023-24
1629614,Andrew Nembhard,IND,G,2023-24
1629631,De'Andre Hunter,ATL,F,2023-24
1629726,Garrison Mathews,ATL,F,2023-24
1630167,Obi Toppin,IND,F,2023-24
1629027,Trae Young,ATL,G,2023-24
1630188,Jalen Smith,IND,F,2023-24
1630235,Trent Forrest,ATL,F,2023-24
1630249,Vit Krejci,ATL,F,2023-24
1630543,Isaiah Jackson,IND,F,2023-24
1631100,AJ Griffin,ATL,F,2023-24
1631112,Kendall Brown,IND,F,2023-24
1630174,Aaron Nesmith,IND,F,2023-24
1631243,Mouhamed Gueye,ATL,F,2023-24
1631245,Quenton Jackson,IND,F,2023-24
201569,Eric Gordon,PHX,F,2023-24
202331,Paul George,LAC,F,2023-24
201935,James Harden,LAC,F,2023-24
201566,Russell Westbrook,LAC,F,2023-24
1628415,Dillon Brooks,HOU,F,2023-24
1629028,Deandre Ayton,POR,C,2023-24
1631133,Jabari Walker,POR,C,2023-24
203110,Draymond Green,GSW,F,2023-24
201939,Stephen Curry,GSW,G,2023-24
1630792,Malcolm Hill,NOP,F,2023-24
1628467,Maxi Kleber,DAL,F,2023-24
1629655,Daniel Gafford,DAL,C,2023-24
1629023,P.J. Washington,DAL,F,2023-24
1630846,Olivier Sarr,OKC,F,2023-24
1641705,Victor Wembanyama,SAN,C,2023-24
1631221,Collin Gillespie,DEN,F,2023-24
1630193,Immanuel Quickley,TOR,G,2023-24
1629718,Charlie Brown Jr.,NYK,F,2023-24
1631131,Oscar Tshiebwe,IND,F,2023-24
1641706,Brandon Miller,CHA,F,2023-24
1628970,Miles Bridges,CHA,F,2023-24
1628378,Donovan Mitchell,CLE,G,2023-24
1629636,Darius Garland,CLE,G,2023-24
1627747,Caris LeVert,CLE,G,2023-24
1626145,Tyus Jones,WAS,G,2023-24
1630204,Ashton Hagans,POR,F,2023-24
1627832,Fred VanVleet,HOU,G,2023-24
204001,Kristaps Porzingis,BOS,C,2023-24
201143,Al Horford,BOS,F,2023-24
201950,Jrue Holiday,BOS,F,2023-24
1628369,Jayson Tatum,BOS,C,2023-24
1627759,Jaylen Brown,BOS,F,2023-24
1630227,Daishen Nix,MIN,F,2023-24
1630643,Jay Huff,DEN,F,2023-24
1641745,Adam Flagler,OKC,F,2023-24
1629678,Admiral Schofield,ORL,F,2023-24
1630284,Kevon Harris,ORL,F,2023-24
1631260,AJ Green,MIL,F,2023-24
1629029,Luka Doncic,DAL,C,2023-24
202681,Kyrie Irving,DAL,F,2023-24
1629685,Dylan Windler,ATL,F,2023-24
1630549,Day'Ron Sharpe,BKN,F,2023-24
202083,Wesley Matthews,ATL,F,2023-24
1628449,Chris Boucher,TOR,F,2023-24
1630205,Lamar Stevens,MEM,F,2023-24
1627780,Gary Payton II,GSW,F,2023-24
1628962,Udoka Azubuike,PHX,F,2023-24
203083,Andre Drummond,CHI,C,2023-24
1630243,Trevelin Queen,ORL,F,2023-24
203507,Giannis Antetokounmpo,MIL,C,2023-24
1630552,Jalen Johnson,ATL,C,2023-24
1629012,Collin Sexton,UTA,G,2023-24
1628372,Dennis Smith Jr.,BKN,F,2023-24
1629640,Keldon Johnson,SAN,F,2023-24
1630245,Ayo Dosunmu,CHI,F,2023-24
1626179,Terry Rozier,MIA,G,2023-24
1629130,Duncan Robinson,MIA,F,2023-24
1630241,Sam Merrill,CLE,F,2023-24
1641970,Maozinha Pereira,MEM,F,2023-24
1627739,Kris Dunn,UTA,F,2023-24
1641787,Tosan Evbuomwan,DET,F,2023-24
1630256,Jae'Sean Tate,HOU,F,2023-24
1641754,Seth Lundy,ATL,F,2023-24
1628991,Jaren Jackson Jr.,MEM,F,2023-24
1628398,Kyle Kuzma,WAS,F,2023-24
1628381,John Collins,UTA,C,2023-24
1631117,Walker Kessler,UTA,C,2023-24
203903,Jordan Clarkson,UTA,G,2023-24
1626224,Cedi Osman,SAN,F,2023-24
1628391,D.J. Wilson,PHI,F,2023-24
203496,Robert Covington,PHI,F,2023-24
1628963,Marvin Bagley III,WAS,F,2023-24
1628424,Kobi Simmons,TOR,F,2023-24
1629020,Jarred Vanderbilt,LAL,F,2023-24
1630678,Terry Taylor,CHI,F,2023-24
1631209,Isaiah Wong,IND,F,2023-24
1641726,Dereck Lively II,DAL,F,2023-24
202695,Kawhi Leonard,LAC,F,2023-24
1631246,Vince Williams Jr.,MEM,F,2023-24
1628370,Malik Monk,SAC,G,2023-24
1631110,Jeremy Sochan,SAN,F,2023-24
1630170,Devin Vassell,SAN,G,2023-24
1629660,Ty Jerome,CLE,F,2023-24
1631230,Dominick Barlow,SAN,F,2023-24
1628374,Lauri Markkanen,UTA,C,2023-24
1641749,Keyontae Johnson,OKC,F,2023-24
1630610,DeJon Jarreau,MEM,F,2023-24
1630217,Desmond Bane,MEM,G,2023-24
1641739,Toumani Camara,POR,F,2023-24
1630563,Joshua Primo,LAC,F,2023-24
1630186,Jahmi'us Ramsey,TOR,F,2023-24
1628966,Keita Bates-Diop,BKN,F,2023-24
1630539,Kai Jones,PHI,F,2023-24
1629723,John Konchar,MEM,F,2023-24
1629007,Jontay Porter,TOR,F,2023-24
1630168,Onyeka Okongwu,ATL,F,2023-24
1641763,Julian Phillips,CHI,F,2023-24
1628989,Kevin Huerter,SAC,F,2023-24
1630191,Isaiah Stewart,DET,F,2023-24
1631323,Simone Fontecchio,DET,F,2023-24
1629731,Dean Wade,CLE,F,2023-24
1641757,Jordan Miller,LAC,F,2023-24
1641731,Bilal Coulibaly,WAS,F,2023-24
1641945,Jaylin Galloway,MIL,F,2023-24
1630259,Jordan Ford,SAC,F,2023-24
1629117,Wenyen Gabriel,MEM,F,2023-24
1629656,Quentin Grimes,DET,F,2023-24
1641709,Ausar Thompson,DET,F,2023-24
1630181,R.J. Hampton,WAS,F,2023-24
203924,Jerami Grant,POR,F,2023-24
1641720,Jalen Hood-Schifino,LAL,F,2023-24
1630578,Alperen Sengun,HOU,C,2023-24
1630180,Saddiq Bey,ATL,F,2023-24
1629013,Landry Shamet,WAS,F,2023-24
1631217,Moussa Diabate,LAC,F,2023-24
1630613,Duane Washington Jr.,NYK,F,2023-24
1631167,Izaiah Brockington,NOP,F,2023-24
1630562,Matthew Hurt,MEM,F,2023-24
1630536,Sharife Cooper,CLE,F,2023-24
1629139,Yuta Watanabe,MEM,F,2023-24
1631097,Bennedict Mathurin,IND,F,2023-24
1630618,D.J. Carton,TOR,F,2023-24
1630177,Theo Maledon,PHX,F,2023-24
203944,Julius Randle,NYK,C,2023-24
1627751,Jakob Poeltl,TOR,C,2023-24
1628382,Justin Jackson,MIN,F,2023-24
1630567,Scottie Barnes,TOR,C,2023-24
1628998,Cody Martin,CHA,F,2023-24
203552,Seth Curry,CHA,F,2023-24
1630587,Isaiah Livers,WAS,F,2023-24
201565,Derrick Rose,MEM,F,2023-24
1630622,Jalen Crutcher,NOP,F,2023-24
1631220,Dereon Seabron,NOP,F,2023-24
1627732,Ben Simmons,BKN,C,2023-24
1627763,Malcolm Brogdon,POR,G,2023-24
1629015,Zhaire Smith,CLE,F,2023-24
203490,Otto Porter Jr.,UTA,F,2023-24
1626174,Christian Wood,LAL,F,2023-24
1626159,Justise Winslow,TOR,F,2023-24
1630172,Patrick Williams,CHI,F,2023-24
1641877,Nathan Mensah,CHA,F,2023-24
1626196,Josh Richardson,MIA,F,2023-24
1630608,Malcolm Cazalon,DET,F,2023-24
1630165,Killian Hayes,DET,G,2023-24
203925,Joe Harris,DET,F,2023-24
1627788,Furkan Korkmaz,PHI,F,2023-24
202709,Cory Joseph,GSW,F,2023-24
202397,Ish Smith,CHA,F,2023-24
1630547,James Bouknight,CHA,F,2023-24
201577,Robin Lopez,MIL,F,2023-24
1627853,Ryan Arcidiacono,NYK,F,2023-24
1627863,Danuel House Jr.,PHI,F,2023-24
1628373,Frank Ntilikina,CHA,F,2023-24
1628995,Kevin Knox II,DET,F,2023-24
1630163,LaMelo Ball,CHA,G,2023-24
1629308,Juan Toscano-Anderson,SAC,F,2023-24
203897,Zach LaVine,CHI,F,2023-24
1628977,Hamidou Diallo,WAS,F,2023-24
203935,Marcus Smart,MEM,G,2023-24
203506,Victor Oladipo,HOU,F,2023-24
1630535,Greg Brown III,DAL,F,2023-24
1641793,D'Moi Hodge,LAL,F,2023-24
1629630,Ja Morant,MEM,G,2023-24
1629623,Lindell Wigginton,MIL,F,2023-24
1629717,Armoni Brooks,BKN,F,2023-24
1631106,Tari Eason,HOU,F,2023-24
1631376,Dmytro Skapintsev,NYK,F,2023-24
1641727,Dariq Whitehead,BKN,F,2023-24
1641926,Dexter Dennis,DAL,F,2023-24
1630606,Javonte Smart,PHI,F,2023-24
1641936,Miles Norris,ATL,F,2023-24
1629646,Charles Bassey,SAN,F,2023-24
1631109,Mark Williams,CHA,C,2023-24
1631219,John Butler Jr.,WAS,F,2023-24
1627885,Shaquille Harrison,MEM,F,2023-24
1628366,Lonzo Ball,CHI,F,2023-24
1630196,Filip Petrusev,SAC,F,2023-24
1630696,Dru Smith,MIA,F,2023-24
1641811,Sir'Jabari Rice,SAN,F,2023-24
1631199,Ron Harper Jr.,TOR,F,2023-24
1641806,Markquis Nowell,TOR,F,2023-24
1629057,Robert Williams III,POR,F,2023-24
1629232,Kaiser Gates,NOP,F,2023-24
201980,Danny Green,PHI,F,2023-24
